"user id";"active";"School";"Department";"Country";"Motive";"has desc";"has comment";"has fbalbum"
"846";"1";"Grenoble";"GÈnie Civil";"AM";"Voyage";"0";"0";"0"
"853";"1";"Grenoble";"GÈnie Civil";"CA";"…tudes";"0";"0";"0"
"854";"1";"OrlÈans";"GÈnie Civil";"CH";"Stage";"1";"1";"0"
"854";"1";"OrlÈans";"GÈnie Civil";"US";"…tudes";"1";"1";"0"
"868";"1";"Lille";"GÈnie Civil";"US";"…tudes";"1";"1";"0"
"868";"1";"Lille";"GÈnie Civil";"RE";"Stage";"1";"1";"0"
"881";"1";"Paris-UPMC";"GÈnie Civil";"NZ";"Stage";"1";"0";"0"
"891";"0";"Nantes";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"897";"1";"Grenoble";"GÈnie Civil";"BR";"…tudes";"0";"0";"0"
"898";"1";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"907";"0";"Montpellier";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"910";"1";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"911";"1";"Tours";"GÈnie Civil";"AU";"…tudes";"1";"1";"0"
"912";"0";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"914";"1";"Paris-UPMC";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"927";"0";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"937";"1";"Paris-UPMC";"GÈnie Civil";"DE";"Stage";"1";"0";"0"
"970";"1";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"989";"1";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"997";"1";"Grenoble";"GÈnie Civil";"NO";"…tudes";"1";"0";"0"
"1010";"1";"Nantes";"GÈnie Civil";"MT";"Stage";"1";"0";"0"
"1016";"1";"Tours";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1017";"1";"Tours";"GÈnie Civil";"NL";"…tudes";"0";"0";"0"
"1021";"0";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1024";"1";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1030";"1";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1052";"1";"Grenoble";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1060";"1";"OrlÈans";"GÈnie Civil";"US";"Voyage";"0";"1";"0"
"1060";"1";"OrlÈans";"GÈnie Civil";"CA";"Voyage";"0";"0";"0"
"1064";"1";"Annecy-Chambery";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1081";"1";"Grenoble";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1101";"1";"Nice-Sophia";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1102";"1";"Nice-Sophia";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1112";"1";"Paris-UPMC";"GÈnie Civil";"CA";"…tudes";"0";"0";"0"
"1115";"1";"Lille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1129";"1";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1135";"1";"Marseille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1139";"1";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1149";"1";"Lille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1167";"0";"Paris-UPMC";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1168";"0";"Annecy-Chambery";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1171";"1";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1189";"1";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1200";"1";"Annecy-Chambery";"GÈnie Civil";"RO";"…tudes";"0";"0";"0"
"1205";"1";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1208";"1";"Clermont";"GÈnie Civil";"US";"Voyage";"0";"0";"0"
"1210";"1";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1232";"1";"Lille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1237";"1";"Grenoble";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1244";"1";"Marseille";"GÈnie Civil";"SE";"…tudes";"0";"0";"0"
"1261";"0";"Marseille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1274";"0";"Grenoble";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1306";"1";"OrlÈans";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1324";"1";"Nantes";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1325";"1";"Nantes";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1328";"1";"Nantes";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1353";"1";"Marseille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1363";"0";"Clermont";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1367";"1";"Lille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1370";"1";"Marseille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1375";"1";"Marseille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"1410";"1";"Marseille";"GÈnie Civil";"N/A";"N/A";"0";"0";"0"
"41";"1";"Montpellier";"MÈcanique";"US";"Stage";"0";"0";"0"
"42";"1";"Montpellier";"MÈcanique";"GB";"Stage";"1";"0";"0"
"43";"1";"Montpellier";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"49";"1";"OrlÈans";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"81";"1";"Paris-UPMC";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"86";"1";"Tours";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"92";"1";"Annecy-Chambery";"MÈcanique";"SE";"…tudes";"1";"1";"0"
"92";"1";"Annecy-Chambery";"MÈcanique";"IT";"Voyage";"0";"1";"0"
"105";"1";"Lille";"MÈcanique";"RO";"Stage";"1";"1";"0"
"105";"1";"Lille";"MÈcanique";"CL";"…tudes";"0";"0";"0"
"153";"1";"Paris-UPMC";"MÈcanique";"US";"Stage";"1";"0";"0"
"162";"1";"Tours";"MÈcanique";"CA";"Stage";"1";"1";"0"
"179";"1";"Lille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"181";"1";"Lille";"MÈcanique";"US";"Stage";"1";"1";"0"
"181";"1";"Lille";"MÈcanique";"GB";"Stage";"1";"1";"0"
"181";"1";"Lille";"MÈcanique";"ES";"Voyage";"0";"1";"0"
"181";"1";"Lille";"MÈcanique";"CA";"…tudes";"0";"0";"0"
"198";"1";"Tours";"MÈcanique";"CA";"Stage";"1";"0";"0"
"202";"1";"Lille";"MÈcanique";"BR";"Travail";"1";"0";"0"
"202";"1";"Lille";"MÈcanique";"BR";"Stage";"1";"1";"0"
"202";"1";"Lille";"MÈcanique";"BR";"Travail";"0";"0";"0"
"222";"0";"OrlÈans";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"225";"1";"Tours";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"236";"1";"Montpellier";"MÈcanique";"GB";"Stage";"1";"0";"0"
"312";"1";"Tours";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"330";"1";"OrlÈans";"MÈcanique";"GB";"…tudes";"1";"0";"0"
"339";"1";"Annecy-Chambery";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"353";"1";"Lille";"MÈcanique";"US";"Stage";"1";"1";"0"
"359";"1";"Lille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"380";"1";"Tours";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"411";"1";"Lille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"468";"1";"Lille";"MÈcanique";"PT";"Stage";"0";"0";"0"
"490";"1";"Tours";"MÈcanique";"GB";"Stage";"0";"0";"0"
"528";"0";"Lyon";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"598";"1";"Marseille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"601";"1";"Marseille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"612";"1";"Marseille";"MÈcanique";"US";"Stage";"0";"0";"0"
"633";"0";"Lyon";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"641";"0";"Lyon";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"652";"1";"Lyon";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"656";"1";"Lille";"MÈcanique";"US";"Stage";"1";"1";"0"
"656";"1";"Lille";"MÈcanique";"CA";"…tudes";"1";"1";"0"
"656";"1";"Lille";"MÈcanique";"GB";"Stage";"1";"1";"0"
"670";"1";"Lille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"679";"1";"Lille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"683";"1";"OrlÈans";"MÈcanique";"TR";"…tudes";"0";"0";"0"
"698";"1";"OrlÈans";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"708";"1";"Montpellier";"MÈcanique";"CA";"Stage";"0";"0";"0"
"717";"1";"Tours";"MÈcanique";"GB";"Stage";"0";"0";"0"
"722";"1";"OrlÈans";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"723";"1";"Annecy-Chambery";"MÈcanique";"IN";"Stage";"1";"0";"0"
"732";"1";"Tours";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"733";"1";"Paris-UPMC";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"735";"1";"Tours";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"740";"1";"Annecy-Chambery";"MÈcanique";"JP";"Stage";"0";"0";"0"
"743";"1";"Tours";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"745";"1";"Tours";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"748";"1";"Tours";"MÈcanique";"CN";"Stage";"1";"0";"0"
"753";"1";"Lille";"MÈcanique";"GB";"Stage";"1";"0";"0"
"758";"1";"Tours";"MÈcanique";"CN";"…tudes";"1";"0";"0"
"768";"1";"Annecy-Chambery";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"776";"1";"Tours";"MÈcanique";"US";"…tudes";"1";"1";"0"
"776";"1";"Tours";"MÈcanique";"CN";"Stage";"1";"0";"0"
"789";"1";"Lille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"799";"1";"Lyon";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"818";"1";"Tours";"MÈcanique";"GB";"Stage";"1";"0";"0"
"838";"1";"Tours";"MÈcanique";"IN";"Stage";"1";"0";"0"
"858";"1";"Lyon";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"869";"1";"Annecy-Chambery";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"885";"1";"Tours";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"905";"1";"Paris-UPMC";"MÈcanique";"US";"Stage";"1";"1";"0"
"905";"1";"Paris-UPMC";"MÈcanique";"CA";"…tudes";"1";"0";"0"
"936";"1";"Lille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"946";"1";"Montpellier";"MÈcanique";"IE";"Voyage";"0";"0";"0"
"959";"1";"Tours";"MÈcanique";"DK";"Voyage";"0";"1";"0"
"962";"1";"Paris-UPMC";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"966";"1";"OrlÈans";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"994";"1";"OrlÈans";"MÈcanique";"IN";"Stage";"1";"0";"0"
"994";"1";"OrlÈans";"MÈcanique";"GB";"Stage";"1";"0";"0"
"995";"1";"OrlÈans";"MÈcanique";"IN";"Stage";"1";"0";"0"
"995";"1";"OrlÈans";"MÈcanique";"CA";"…tudes";"1";"0";"0"
"1023";"1";"OrlÈans";"MÈcanique";"GB";"…tudes";"1";"1";"0"
"1023";"1";"OrlÈans";"MÈcanique";"BE";"Travail";"0";"0";"0"
"1042";"1";"Tours";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1050";"1";"OrlÈans";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1068";"1";"Paris-UPMC";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1075";"1";"OrlÈans";"MÈcanique";"IE";"Stage";"1";"1";"0"
"1078";"1";"OrlÈans";"MÈcanique";"CA";"Stage";"1";"1";"0"
"1098";"1";"OrlÈans";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1111";"0";"Clermont";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1125";"1";"Annecy-Chambery";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1134";"1";"Lille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1136";"1";"Tours";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1140";"1";"Marseille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1191";"1";"Lille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1197";"1";"Annecy-Chambery";"MÈcanique";"CZ";"…tudes";"0";"0";"0"
"1199";"1";"Marseille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1209";"1";"Lille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1213";"1";"Annecy-Chambery";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1220";"1";"Montpellier";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1222";"1";"Lille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1231";"1";"Paris-UPMC";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1239";"0";"Tours";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1259";"1";"Marseille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1287";"1";"Marseille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1303";"1";"Marseille";"MÈcanique";"US";"…tudes";"0";"0";"0"
"1318";"1";"Lyon";"MÈcanique";"CA";"…tudes";"1";"0";"0"
"1366";"1";"Marseille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1371";"1";"Marseille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1374";"1";"Marseille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1376";"1";"Lille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"1379";"1";"Marseille";"MÈcanique";"N/A";"N/A";"0";"0";"0"
"108";"1";"Clermont";"MathÈmatiques";"FI";"Stage";"0";"0";"0"
"117";"1";"Nice-Sophia";"MathÈmatiques";"DK";"Stage";"0";"0";"0"
"147";"1";"Clermont";"MathÈmatiques";"GB";"Stage";"0";"0";"0"
"164";"1";"Nice-Sophia";"MathÈmatiques";"DE";"Stage";"1";"0";"0"
"165";"1";"Nice-Sophia";"MathÈmatiques";"ES";"Stage";"0";"0";"0"
"173";"1";"Clermont";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"227";"1";"Nice-Sophia";"MathÈmatiques";"HK";"…tudes";"0";"0";"0"
"245";"1";"Nice-Sophia";"MathÈmatiques";"DK";"…tudes";"1";"0";"0"
"268";"1";"Nice-Sophia";"MathÈmatiques";"IT";"…tudes";"1";"0";"0"
"293";"1";"Nantes";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"327";"1";"Paris-Sud";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"450";"1";"Lille";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"511";"1";"Lyon";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"591";"1";"Nice-Sophia";"MathÈmatiques";"IS";"Travail";"1";"0";"0"
"627";"1";"Nice-Sophia";"MathÈmatiques";"BE";"Stage";"0";"0";"0"
"627";"1";"Nice-Sophia";"MathÈmatiques";"MG";"Stage";"0";"0";"0"
"666";"1";"Lille";"MathÈmatiques";"MT";"Stage";"0";"0";"0"
"713";"1";"Clermont";"MathÈmatiques";"GB";"Stage";"0";"0";"0"
"759";"1";"Clermont";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"850";"1";"Lille";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"864";"1";"Nice-Sophia";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"872";"1";"Lyon";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"876";"1";"Clermont";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"1143";"1";"Lille";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"1185";"0";"Clermont";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"1211";"1";"Clermont";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"1223";"0";"Clermont";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"1225";"1";"Lyon";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"1228";"1";"Clermont";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"1229";"1";"Clermont";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"1236";"1";"Lyon";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"1364";"1";"Lyon";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"1394";"0";"Clermont";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"1395";"0";"Clermont";"MathÈmatiques";"N/A";"N/A";"0";"0";"0"
"309";"1";"Montpellier";"Peip";"N/A";"N/A";"0";"0";"0"
"984";"1";"Marseille";"Peip";"N/A";"N/A";"0";"0";"0"
"1047";"1";"Montpellier";"Peip";"N/A";"N/A";"0";"0";"0"
"1107";"1";"Nantes";"Peip";"N/A";"N/A";"0";"0";"0"
"1116";"1";"Marseille";"Peip";"N/A";"N/A";"0";"0";"0"
"1198";"1";"Lille";"Peip";"N/A";"N/A";"0";"0";"0"
"1214";"1";"Lille";"Peip";"GB";"Voyage";"0";"1";"0"
"1216";"0";"Paris-Sud";"Peip";"N/A";"N/A";"0";"0";"0"
"1272";"1";"Lille";"Peip";"N/A";"N/A";"0";"0";"0"
"1281";"1";"Nantes";"Peip";"N/A";"N/A";"0";"0";"0"
